a,b,cat_a,cat_b,same_cat,spread_mean,spread_std,drift_d2_d4,corr,halflife,pnl,n_trades,n_wins,winrate
SLEEP_POD_SUEDE,SNACKPACK_PISTACHIO,SLEEP_POD,SNACKPACK,0,1901.5765166666667,1029.2367670286235,2687.5,-0.6350341198535275,5702.477036881921,6220.0,27,20,0.7407407407407407
SLEEP_POD_SUEDE,SNACKPACK_STRAWBERRY,SLEEP_POD,SNACKPACK,0,690.8119333333333,661.6996571816115,899.0,0.7705282254493968,2862.2402506656786,19700.0,31,24,0.7741935483870968
SLEEP_POD_SUEDE,SNACKPACK_RASPBERRY,SLEEP_POD,SNACKPACK,0,1319.6083666666666,900.8549279471505,1500.0,0.08890571366480508,4513.210503103678,30645.0,32,29,0.90625
SLEEP_POD_LAMB_WOOL,SLEEP_POD_POLYESTER,SLEEP_POD,SLEEP_POD,1,-1139.1192333333333,1075.7867306922,-1161.5,-0.038455428850412456,5400.18499011804,2090.0,27,20,0.7407407407407407
SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,SLEEP_POD,SLEEP_POD,1,1064.96915,471.3650741622083,73.5,0.49317301761675797,1454.4863209345538,11810.0,27,20,0.7407407407407407
SLEEP_POD_LAMB_WOOL,SLEEP_POD_COTTON,SLEEP_POD,SLEEP_POD,1,-826.17225,954.8174332675353,-606.0,0.06407416984278311,4627.277514336749,3505.0,27,20,0.7407407407407407
SLEEP_POD_LAMB_WOOL,MICROCHIP_CIRCLE,SLEEP_POD,MICROCHIP,0,1486.5564333333334,557.2807803809005,419.5,0.3265777812230133,1815.359165195668,14330.0,33,27,0.8181818181818182
SLEEP_POD_LAMB_WOOL,MICROCHIP_OVAL,SLEEP_POD,MICROCHIP,0,2521.843,1708.2769426143018,5289.0,-0.2644791547640267,17984.01431521438,-7400.0,23,15,0.6521739130434783
SLEEP_POD_LAMB_WOOL,MICROCHIP_SQUARE,SLEEP_POD,MICROCHIP,0,-2893.3065833333335,1884.045914983229,-2825.0,-0.01931697804545799,5972.857019029441,35235.0,29,24,0.8275862068965517
SLEEP_POD_LAMB_WOOL,MICROCHIP_RECTANGLE,SLEEP_POD,MICROCHIP,0,1969.0023666666666,808.8003598299555,2036.0,0.1320549044786914,2179.135506734375,39950.0,36,31,0.8611111111111112
SLEEP_POD_LAMB_WOOL,MICROCHIP_TRIANGLE,SLEEP_POD,MICROCHIP,0,1015.0506333333333,1058.7352211418422,2866.5,-0.3713728687327523,6342.194001765836,21080.0,27,18,0.6666666666666666
SLEEP_POD_LAMB_WOOL,PEBBLES_XS,SLEEP_POD,PEBBLES,0,3296.80195,1531.5509729033497,4770.0,-0.06163875335861248,5144.323250604889,33610.0,36,29,0.8055555555555556
SLEEP_POD_LAMB_WOOL,PEBBLES_S,SLEEP_POD,PEBBLES,0,1769.0849833333334,1027.5596998728752,2741.5,-0.27716219776078094,3552.6494736582804,8950.0,34,24,0.7058823529411765
SLEEP_POD_LAMB_WOOL,PEBBLES_M,SLEEP_POD,PEBBLES,0,438.19853333333333,665.1006910494948,106.0,0.35439533899287157,1770.7075814634034,31970.0,32,27,0.84375
SLEEP_POD_LAMB_WOOL,PEBBLES_L,SLEEP_POD,PEBBLES,0,527.3311333333334,730.8227823720665,1682.0,0.04644687609573471,2416.454455173125,240.0,25,15,0.6
SLEEP_POD_LAMB_WOOL,PEBBLES_XL,SLEEP_POD,PEBBLES,0,-2524.1476,1813.1044626728599,-5260.0,0.026816048552540217,4572.859051099597,35000.0,30,21,0.7
SLEEP_POD_LAMB_WOOL,ROBOT_VACUUMING,SLEEP_POD,ROBOT,0,1534.6659333333334,758.1166448835313,2533.0,-0.2657659740824538,3257.3543776604492,-4750.0,22,14,0.6363636363636364
SLEEP_POD_LAMB_WOOL,ROBOT_MOPPING,SLEEP_POD,ROBOT,0,-398.7715166666667,780.1302429960224,-779.5,0.23759688615619642,3506.0444740011662,-630.0,23,14,0.6086956521739131
SLEEP_POD_LAMB_WOOL,ROBOT_DISHES,SLEEP_POD,ROBOT,0,683.1268166666666,694.592674600877,-392.0,-0.004172654798258615,1650.6609925936912,15500.0,29,20,0.6896551724137931
SLEEP_POD_LAMB_WOOL,ROBOT_LAUNDRY,SLEEP_POD,ROBOT,0,878.6800166666667,847.4617537893179,1553.5,-0.3351104705405269,4480.913033519236,-16810.0,22,12,0.5454545454545454
SLEEP_POD_LAMB_WOOL,ROBOT_IRONING,SLEEP_POD,ROBOT,0,1999.87145,981.3512324680516,2978.0,-0.3105903881531937,4108.971234260006,-2675.0,28,19,0.6785714285714286
SLEEP_POD_LAMB_WOOL,UV_VISOR_YELLOW,SLEEP_POD,UV_VISOR,0,-256.0190333333333,982.8856576196434,737.0,-0.586658168777817,6522.864807243011,-2670.0,28,20,0.7142857142857143
SLEEP_POD_LAMB_WOOL,UV_VISOR_AMBER,SLEEP_POD,UV_VISOR,0,2789.7454666666667,1082.9358680439557,3678.0,-0.009997504576483216,3945.8094847145276,13875.0,30,21,0.7
SLEEP_POD_LAMB_WOOL,UV_VISOR_ORANGE,SLEEP_POD,UV_VISOR,0,274.9355,677.0456480472717,1467.5,0.03399396530827165,3564.7798091312766,-225.0,25,16,0.64
SLEEP_POD_LAMB_WOOL,UV_VISOR_RED,SLEEP_POD,UV_VISOR,0,-361.8518666666667,544.7569926029853,-914.5,0.4516570102980234,1794.3948605068463,30060.0,29,23,0.7931034482758621
SLEEP_POD_LAMB_WOOL,UV_VISOR_MAGENTA,SLEEP_POD,UV_VISOR,0,-410.3511833333333,803.00047256852,-723.5,-0.19264954343771337,3707.6240059275456,14505.0,34,27,0.7941176470588235
SLEEP_POD_LAMB_WOOL,TRANSLATOR_SPACE_GRAY,SLEEP_POD,TRANSLATOR,0,1269.5398333333333,661.0337687011954,2379.0,-0.03263763109950636,2811.686303213745,42280.0,43,39,0.9069767441860465
SLEEP_POD_LAMB_WOOL,TRANSLATOR_ASTRO_BLACK,SLEEP_POD,TRANSLATOR,0,1316.22255,635.1011583570743,1844.5,0.017773543577873523,2217.3425351241785,-5395.0,22,15,0.6818181818181818
SLEEP_POD_LAMB_WOOL,TRANSLATOR_ECLIPSE_CHARCOAL,SLEEP_POD,TRANSLATOR,0,887.6998333333333,691.6165696756926,1083.5,-0.616460905525832,2808.4729096505534,-16480.0,21,13,0.6190476190476191
SLEEP_POD_LAMB_WOOL,TRANSLATOR_GRAPHITE_MIST,SLEEP_POD,TRANSLATOR,0,616.8020333333334,627.6572302957501,1015.5,0.06367166890146686,2431.4368858528364,-8315.0,22,14,0.6363636363636364
SLEEP_POD_LAMB_WOOL,TRANSLATOR_VOID_BLUE,SLEEP_POD,TRANSLATOR,0,-157.13761666666667,764.0207262808078,-756.0,-0.16191685845960985,3698.22176740278,-2445.0,25,17,0.68
SLEEP_POD_LAMB_WOOL,PANEL_1X2,SLEEP_POD,PANEL,0,1778.7127,479.2204604967426,1112.0,0.5929596200957353,1112.9693069895097,28220.0,33,24,0.7272727272727273
SLEEP_POD_LAMB_WOOL,PANEL_2X2,SLEEP_POD,PANEL,0,1124.8432833333334,906.3253516985792,1415.0,-0.3504185822765313,4637.6770686965765,11220.0,35,28,0.8
SLEEP_POD_LAMB_WOOL,PANEL_1X4,SLEEP_POD,PANEL,0,1303.8611,1049.2313189775916,1580.5,-0.34040149152290533,5923.042139817541,-11395.0,24,16,0.6666666666666666
SLEEP_POD_LAMB_WOOL,PANEL_2X4,SLEEP_POD,PANEL,0,-563.9312666666667,696.0538642895358,-1545.5,0.15352964624885293,3079.1785508112703,26740.0,35,27,0.7714285714285715
SLEEP_POD_LAMB_WOOL,PANEL_4X4,SLEEP_POD,PANEL,0,822.72245,591.5053048432145,1679.5,0.07864537377378425,2306.0697411440824,-3050.0,29,21,0.7241379310344828
SLEEP_POD_LAMB_WOOL,OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD,OXYGEN_SHAKE,0,700.9883666666667,830.5927893366273,1257.5,-0.1724837309749791,4339.259680600164,-8660.0,26,16,0.6153846153846154
SLEEP_POD_LAMB_WOOL,OXYGEN_SHAKE_EVENING_BREATH,SLEEP_POD,OXYGEN_SHAKE,0,1429.5467166666667,484.6889381440634,1388.0,0.2894619971900888,1072.5844336809791,12435.0,27,21,0.7777777777777778
SLEEP_POD_LAMB_WOOL,OXYGEN_SHAKE_MINT,SLEEP_POD,OXYGEN_SHAKE,0,863.0476333333334,732.6656236631634,653.0,-0.25699920294100814,3177.5971995079135,290.0,28,19,0.6785714285714286
SLEEP_POD_LAMB_WOOL,OXYGEN_SHAKE_CHOCOLATE,SLEEP_POD,OXYGEN_SHAKE,0,1144.5625833333334,572.4613096897115,94.0,0.3394735935818246,1889.1530709060385,9300.0,29,21,0.7241379310344828
SLEEP_POD_LAMB_WOOL,OXYGEN_SHAKE_GARLIC,SLEEP_POD,OXYGEN_SHAKE,0,-1224.19805,972.2706027050962,-3078.0,0.17040290384057943,6717.052293884863,9270.0,27,20,0.7407407407407407
SLEEP_POD_LAMB_WOOL,SNACKPACK_CHOCOLATE,SLEEP_POD,SNACKPACK,0,858.0700666666667,511.24499432659053,1146.0,-0.30371094211878213,2029.5601505686673,10045.0,29,20,0.6896551724137931
SLEEP_POD_LAMB_WOOL,SNACKPACK_VANILLA,SLEEP_POD,SNACKPACK,0,604.13925,393.61907793928236,483.0,0.3229196801859502,1279.645394374212,21925.0,36,27,0.75
SLEEP_POD_LAMB_WOOL,SNACKPACK_PISTACHIO,SLEEP_POD,SNACKPACK,0,1205.5978,492.62826272470403,1695.0,-0.2376984668312921,1853.5129760358702,7450.0,29,22,0.7586206896551724
SLEEP_POD_LAMB_WOOL,SNACKPACK_STRAWBERRY,SLEEP_POD,SNACKPACK,0,-5.166783333333333,578.2923385926762,-93.5,-0.10497837738452226,2580.09933499367,6835.0,29,23,0.7931034482758621
SLEEP_POD_LAMB_WOOL,SNACKPACK_RASPBERRY,SLEEP_POD,SNACKPACK,0,623.62965,397.92337384125955,507.5,0.29358640408945313,1147.0716833679696,11865.0,27,20,0.7407407407407407
SLEEP_POD_POLYESTER,SLEEP_POD_NYLON,SLEEP_POD,SLEEP_POD,1,2204.0883833333332,953.1242286274752,1235.0,0.3075716927504422,3459.6781774754054,18260.0,32,26,0.8125
SLEEP_POD_POLYESTER,SLEEP_POD_COTTON,SLEEP_POD,SLEEP_POD,1,312.9469833333333,473.91176288162166,555.5,0.8752369904278977,1107.8029537486993,40160.0,34,26,0.7647058823529411
SLEEP_POD_POLYESTER,MICROCHIP_CIRCLE,SLEEP_POD,MICROCHIP,0,2625.6756666666665,1103.3911312741984,1581.0,0.02078585855305883,3994.6740776193083,4830.0,28,18,0.6428571428571429
SLEEP_POD_POLYESTER,MICROCHIP_OVAL,SLEEP_POD,MICROCHIP,0,3660.962233333333,2413.8328041050563,6450.5,-0.8116943192533451,16693.219001561756,9120.0,27,20,0.7407407407407407
SLEEP_POD_POLYESTER,MICROCHIP_SQUARE,SLEEP_POD,MICROCHIP,0,-1754.18735,1076.3940830731917,-1663.5,0.8793993760667048,2404.9109977214925,25780.0,28,19,0.6785714285714286
SLEEP_POD_POLYESTER,MICROCHIP_RECTANGLE,SLEEP_POD,MICROCHIP,0,3108.1216,1623.745697781349,3197.5,-0.7587253658740271,5777.604851630519,-4690.0,24,17,0.7083333333333334
SLEEP_POD_POLYESTER,MICROCHIP_TRIANGLE,SLEEP_POD,MICROCHIP,0,2154.1698666666666,1634.92379803932,4028.0,-0.6278612418664471,9527.472855959151,61360.0,45,40,0.8888888888888888
SLEEP_POD_POLYESTER,PEBBLES_XS,SLEEP_POD,PEBBLES,0,4435.921183333333,2363.9262782736973,5931.5,-0.8932897560346211,8171.305213238063,9910.0,30,21,0.7
SLEEP_POD_POLYESTER,PEBBLES_S,SLEEP_POD,PEBBLES,0,2908.2042166666665,1698.8195595286804,3903.0,-0.7587728068189123,6480.84954733652,37370.0,36,29,0.8055555555555556
SLEEP_POD_POLYESTER,PEBBLES_M,SLEEP_POD,PEBBLES,0,1577.3177666666666,765.983691574226,1267.5,0.626089317256231,1795.6300087494185,43060.0,42,36,0.8571428571428571
SLEEP_POD_POLYESTER,PEBBLES_L,SLEEP_POD,PEBBLES,0,1666.4503666666667,904.3022820678929,2843.5,0.431566598056092,2747.036160677742,49725.0,38,35,0.9210526315789473
SLEEP_POD_POLYESTER,PEBBLES_XL,SLEEP_POD,PEBBLES,0,-1385.0283666666667,1308.0291734687466,-4098.5,0.6911899541440105,2705.8484429764894,-4740.0,26,17,0.6538461538461539
SLEEP_POD_POLYESTER,ROBOT_VACUUMING,SLEEP_POD,ROBOT,0,2673.7851666666666,1440.8430033479146,3694.5,-0.7969745943374644,6699.697764924057,21630.0,29,25,0.8620689655172413
SLEEP_POD_POLYESTER,ROBOT_MOPPING,SLEEP_POD,ROBOT,0,740.3477166666667,697.4132820416598,382.0,0.7052109619096668,2415.186737156371,5470.0,26,20,0.7692307692307693
SLEEP_POD_POLYESTER,ROBOT_DISHES,SLEEP_POD,ROBOT,0,1822.24605,677.353769521066,769.5,0.7411806333488332,1192.57462854895,42140.0,32,27,0.84375
SLEEP_POD_POLYESTER,ROBOT_LAUNDRY,SLEEP_POD,ROBOT,0,2017.79925,1486.7620404560726,2715.0,-0.7306611096340481,8576.512002034833,-550.0,27,22,0.8148148148148148
SLEEP_POD_POLYESTER,ROBOT_IRONING,SLEEP_POD,ROBOT,0,3138.9906833333334,1638.9933048383284,4139.5,-0.7538145475205593,6825.613819701514,-2440.0,27,21,0.7777777777777778
SLEEP_POD_POLYESTER,UV_VISOR_YELLOW,SLEEP_POD,UV_VISOR,0,883.1002,1042.5117853338447,1898.5,0.25024872778046703,5915.994051106331,35675.0,36,30,0.8333333333333334
SLEEP_POD_POLYESTER,UV_VISOR_AMBER,SLEEP_POD,UV_VISOR,0,3928.8647,1945.0472423724254,4839.5,-0.9409220472382221,7588.103566887426,-5770.0,32,25,0.78125
SLEEP_POD_POLYESTER,UV_VISOR_ORANGE,SLEEP_POD,UV_VISOR,0,1414.0547333333334,720.0254559071243,2629.0,0.6877028723916349,2674.755073814645,22315.0,28,21,0.75
SLEEP_POD_POLYESTER,UV_VISOR_RED,SLEEP_POD,UV_VISOR,0,777.2673666666667,822.5361634593331,247.0,0.543418884170135,3467.440042315431,34430.0,29,24,0.8275862068965517
SLEEP_POD_POLYESTER,UV_VISOR_MAGENTA,SLEEP_POD,UV_VISOR,0,728.76805,550.0626028682531,438.0,0.8582018081201784,1508.706978477753,19185.0,29,24,0.8275862068965517
SLEEP_POD_POLYESTER,TRANSLATOR_SPACE_GRAY,SLEEP_POD,TRANSLATOR,0,2408.6590666666666,1279.8482948632866,3540.5,-0.4372767443781223,6015.052249513986,13995.0,31,24,0.7741935483870968
SLEEP_POD_POLYESTER,TRANSLATOR_ASTRO_BLACK,SLEEP_POD,TRANSLATOR,0,2455.3417833333333,1338.5951117530471,3006.0,-0.6229418284346433,5862.698300256958,28740.0,33,27,0.8181818181818182
SLEEP_POD_POLYESTER,TRANSLATOR_ECLIPSE_CHARCOAL,SLEEP_POD,TRANSLATOR,0,2026.8190666666667,922.5120153218217,2245.0,0.33223779545761983,3172.8120106698916,40430.0,35,30,0.8571428571428571
SLEEP_POD_POLYESTER,TRANSLATOR_GRAPHITE_MIST,SLEEP_POD,TRANSLATOR,0,1755.9212666666667,789.3935396773877,2177.0,0.595880329410031,2538.673523373983,43125.0,41,36,0.8780487804878049
SLEEP_POD_POLYESTER,TRANSLATOR_VOID_BLUE,SLEEP_POD,TRANSLATOR,0,981.9816166666667,652.7711838541791,405.5,0.7638003650840465,2119.9627710441487,25285.0,30,25,0.8333333333333334
SLEEP_POD_POLYESTER,PANEL_1X2,SLEEP_POD,PANEL,0,2917.8319333333334,1226.2726041967974,2273.5,-0.17359198467937137,4221.633884651786,-1310.0,26,18,0.6923076923076923
SLEEP_POD_POLYESTER,PANEL_2X2,SLEEP_POD,PANEL,0,2263.9625166666665,1469.948300520577,2576.5,-0.5684086752480224,7451.802838738304,8250.0,33,30,0.9090909090909091
SLEEP_POD_POLYESTER,PANEL_1X4,SLEEP_POD,PANEL,0,2442.9803333333334,1642.3373975921904,2742.0,-0.6415833023089501,8779.354559734646,5410.0,28,21,0.75
SLEEP_POD_POLYESTER,PANEL_2X4,SLEEP_POD,PANEL,0,575.1879666666666,654.037126445076,-384.0,0.7512373719566883,2391.69135938305,15295.0,29,20,0.6896551724137931
SLEEP_POD_POLYESTER,PANEL_4X4,SLEEP_POD,PANEL,0,1961.8416833333333,1039.7734490074427,2841.0,0.09322648145157919,4373.769714527316,18845.0,30,23,0.7666666666666667
SLEEP_POD_POLYESTER,OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD,OXYGEN_SHAKE,0,1840.1076,1490.9163541612834,2419.0,-0.6590747831697363,8926.458237312632,11385.0,30,22,0.7333333333333333
SLEEP_POD_POLYESTER,OXYGEN_SHAKE_EVENING_BREATH,SLEEP_POD,OXYGEN_SHAKE,0,2568.66595,1040.9160010229439,2549.5,0.04080753043629844,3114.7410898387425,15985.0,29,23,0.7931034482758621
SLEEP_POD_POLYESTER,OXYGEN_SHAKE_MINT,SLEEP_POD,OXYGEN_SHAKE,0,2002.1668666666667,1259.5965692986183,1814.5,-0.37531901375827376,5929.350984631097,2280.0,28,23,0.8214285714285714
SLEEP_POD_POLYESTER,OXYGEN_SHAKE_CHOCOLATE,SLEEP_POD,OXYGEN_SHAKE,0,2283.6818166666667,954.2141913730375,1255.5,0.3278247453064784,3179.152839254503,16395.0,30,23,0.7666666666666667
SLEEP_POD_POLYESTER,OXYGEN_SHAKE_GARLIC,SLEEP_POD,OXYGEN_SHAKE,0,-85.07881666666667,696.6389081484514,-1916.5,0.7399303417459971,3971.5837221444544,14045.0,34,27,0.7941176470588235
SLEEP_POD_POLYESTER,SNACKPACK_CHOCOLATE,SLEEP_POD,SNACKPACK,0,1997.1893,1101.386934149625,2307.5,-0.5534882422453635,5384.561002149173,26580.0,35,29,0.8285714285714286
SLEEP_POD_POLYESTER,SNACKPACK_VANILLA,SLEEP_POD,SNACKPACK,0,1743.2584833333333,942.0543722868122,1644.5,0.2863956257386545,4332.690814524569,19955.0,30,23,0.7666666666666667
SLEEP_POD_POLYESTER,SNACKPACK_PISTACHIO,SLEEP_POD,SNACKPACK,0,2344.7170333333333,1105.8318478246133,2856.5,-0.6333535433979315,4959.60842337265,26850.0,39,33,0.8461538461538461
SLEEP_POD_POLYESTER,SNACKPACK_STRAWBERRY,SLEEP_POD,SNACKPACK,0,1133.95245,682.4214936269208,1068.0,0.8751293286642218,2590.4195352049405,43560.0,43,38,0.8837209302325582
SLEEP_POD_POLYESTER,SNACKPACK_RASPBERRY,SLEEP_POD,SNACKPACK,0,1762.7488833333334,1013.9853017419696,1669.0,-0.1318681895495376,4623.996068363477,12270.0,27,21,0.7777777777777778
SLEEP_POD_NYLON,SLEEP_POD_COTTON,SLEEP_POD,SLEEP_POD,1,-1891.1414,829.3453219996521,-679.5,0.39744354539735316,3202.671096146572,13185.0,25,18,0.72
SLEEP_POD_NYLON,MICROCHIP_CIRCLE,SLEEP_POD,MICROCHIP,0,421.58728333333335,438.1205182632815,346.0,0.6467563901807227,1449.8266761405062,22315.0,30,22,0.7333333333333333
SLEEP_POD_NYLON,MICROCHIP_OVAL,SLEEP_POD,MICROCHIP,0,1456.87385,1949.503955380576,5215.5,-0.7178312103249909,,-25355.0,18,11,0.6111111111111112
SLEEP_POD_NYLON,MICROCHIP_SQUARE,SLEEP_POD,MICROCHIP,0,-3958.2757333333334,1796.7049335068336,-2898.5,0.20425914794356997,4426.123963274401,11345.0,28,22,0.7857142857142857
SLEEP_POD_NYLON,MICROCHIP_RECTANGLE,SLEEP_POD,MICROCHIP,0,904.0332166666667,985.1301115529459,1962.5,-0.19104287940247777,5274.574812470857,26510.0,35,30,0.8571428571428571
SLEEP_POD_NYLON,MICROCHIP_TRIANGLE,SLEEP_POD,MICROCHIP,0,-49.91851666666667,1274.39459477254,2793.0,-0.7911452316153221,66789.61258091542,18685.0,30,25,0.8333333333333334
SLEEP_POD_NYLON,PEBBLES_XS,SLEEP_POD,PEBBLES,0,2231.8328,1723.699160350831,4696.5,-0.41444647160929715,14586.125849539421,26225.0,32,24,0.75
SLEEP_POD_NYLON,PEBBLES_S,SLEEP_POD,PEBBLES,0,704.1158333333333,1215.2120806808327,2668.0,-0.6176079126336589,10059.554776607536,24180.0,32,24,0.75
SLEEP_POD_NYLON,PEBBLES_M,SLEEP_POD,PEBBLES,0,-626.7706166666667,542.9542689689619,32.5,0.6245681556748259,1271.6832163734216,24415.0,30,21,0.7
SLEEP_POD_NYLON,PEBBLES_L,SLEEP_POD,PEBBLES,0,-537.6380166666667,793.1682803645136,1608.5,0.02679189140195215,4989.461888355555,1500.0,29,23,0.7931034482758621
SLEEP_POD_NYLON,PEBBLES_XL,SLEEP_POD,PEBBLES,0,-3589.11675,1653.4836284879782,-5333.5,0.3766520527057671,2824.728113620224,20420.0,30,20,0.6666666666666666
SLEEP_POD_NYLON,ROBOT_VACUUMING,SLEEP_POD,ROBOT,0,469.6967833333333,932.0985532485214,2459.5,-0.5940663275014547,22705.328137443055,6125.0,27,19,0.7037037037037037
SLEEP_POD_NYLON,ROBOT_MOPPING,SLEEP_POD,ROBOT,0,-1463.7406666666666,672.5119055547559,-853.0,0.5061192806692986,2265.649045244879,11320.0,30,24,0.8
SLEEP_POD_NYLON,ROBOT_DISHES,SLEEP_POD,ROBOT,0,-381.84233333333333,509.9059489172707,-465.5,0.5449555759635382,869.1166990743116,39005.0,34,29,0.8529411764705882
SLEEP_POD_NYLON,ROBOT_LAUNDRY,SLEEP_POD,ROBOT,0,-186.28913333333333,1046.0714217897594,1480.0,-0.7329137843849445,15609.669369020385,3005.0,25,18,0.72
SLEEP_POD_NYLON,ROBOT_IRONING,SLEEP_POD,ROBOT,0,934.9023,1163.1186016000447,2904.5,-0.6368451310906053,18960.47188162575,13930.0,30,21,0.7
SLEEP_POD_NYLON,UV_VISOR_YELLOW,SLEEP_POD,UV_VISOR,0,-1320.9881833333334,1087.6545101204547,663.5,-0.6621852796112355,11631.81006172907,-8165.0,26,20,0.7692307692307693
SLEEP_POD_NYLON,UV_VISOR_AMBER,SLEEP_POD,UV_VISOR,0,1724.7763166666666,1279.6975847014662,3604.5,-0.37959498421767485,16555.942684604648,20940.0,31,24,0.7741935483870968
SLEEP_POD_NYLON,UV_VISOR_ORANGE,SLEEP_POD,UV_VISOR,0,-790.03365,665.2209410985276,1394.0,0.21319520039996023,9672.289900206353,7350.0,28,23,0.8214285714285714
SLEEP_POD_NYLON,UV_VISOR_RED,SLEEP_POD,UV_VISOR,0,-1426.8210166666668,389.1990624645693,-988.0,0.7571102490031468,762.0329638566357,36905.0,33,28,0.8484848484848485
SLEEP_POD_NYLON,UV_VISOR_MAGENTA,SLEEP_POD,UV_VISOR,0,-1475.3203333333333,722.6269070688476,-797.0,0.18108709727098132,2620.131971540748,-7275.0,23,15,0.6521739130434783
SLEEP_POD_NYLON,TRANSLATOR_SPACE_GRAY,SLEEP_POD,TRANSLATOR,0,204.57068333333333,868.8625015667706,2305.5,-0.4759282223627584,31260.393272623598,12735.0,28,20,0.7142857142857143
SLEEP_POD_NYLON,TRANSLATOR_ASTRO_BLACK,SLEEP_POD,TRANSLATOR,0,251.2534,774.7356939015439,1771.0,-0.20385400503587067,7879.895027838588,15605.0,27,19,0.7037037037037037
SLEEP_POD_NYLON,TRANSLATOR_ECLIPSE_CHARCOAL,SLEEP_POD,TRANSLATOR,0,-177.26931666666667,738.0096618000334,1010.0,-0.4405037162350254,5198.97345857484,7145.0,27,20,0.7407407407407407
SLEEP_POD_NYLON,TRANSLATOR_GRAPHITE_MIST,SLEEP_POD,TRANSLATOR,0,-448.1671166666667,581.1036292524365,942.0,0.3357585633673135,3410.5835010909495,15480.0,30,24,0.8
SLEEP_POD_NYLON,TRANSLATOR_VOID_BLUE,SLEEP_POD,TRANSLATOR,0,-1222.1067666666668,728.7344105256814,-829.5,0.10735015478973693,2911.7441544476683,3280.0,24,15,0.625
SLEEP_POD_NYLON,PANEL_1X2,SLEEP_POD,PANEL,0,713.74355,406.27382347590503,1038.5,0.7359738344971434,1223.1572113172272,24650.0,28,22,0.7857142857142857
SLEEP_POD_NYLON,PANEL_2X2,SLEEP_POD,PANEL,0,59.87413333333333,1085.791899801361,1341.5,-0.677028579095189,12494.613832921274,18555.0,37,30,0.8108108108108109
SLEEP_POD_NYLON,PANEL_1X4,SLEEP_POD,PANEL,0,238.89195,1224.0705979436796,1507.0,-0.6410399710624126,16082.741269599532,-10140.0,26,19,0.7307692307692307
SLEEP_POD_NYLON,PANEL_2X4,SLEEP_POD,PANEL,0,-1628.9004166666666,552.3808290405208,-1619.0,0.5438282682472907,1378.095157418741,35145.0,34,29,0.8529411764705882
SLEEP_POD_NYLON,PANEL_4X4,SLEEP_POD,PANEL,0,-242.2467,647.0929246039113,1606.0,0.10525408190092687,7489.420006969318,-3040.0,23,13,0.5652173913043478
SLEEP_POD_NYLON,OXYGEN_SHAKE_MORNING_BREATH,SLEEP_POD,OXYGEN_SHAKE,0,-363.9807833333333,1023.3116970840571,1184.0,-0.5453807566460221,12309.070821141431,-15675.0,24,16,0.6666666666666666
SLEEP_POD_NYLON,OXYGEN_SHAKE_EVENING_BREATH,SLEEP_POD,OXYGEN_SHAKE,0,364.57756666666666,489.3153150407334,1314.5,0.4405702062226656,1783.6038566389257,17720.0,28,24,0.8571428571428571
SLEEP_POD_NYLON,OXYGEN_SHAKE_MINT,SLEEP_POD,OXYGEN_SHAKE,0,-201.92151666666666,860.0932312441676,579.5,-0.4309136828064578,6097.077798933402,13945.0,27,21,0.7777777777777778
SLEEP_POD_NYLON,OXYGEN_SHAKE_CHOCOLATE,SLEEP_POD,OXYGEN_SHAKE,0,79.59343333333334,380.6117044577219,20.5,0.7507323629390039,959.2802284112088,25365.0,31,25,0.8064516129032258
SLEEP_POD_NYLON,OXYGEN_SHAKE_GARLIC,SLEEP_POD,OXYGEN_SHAKE,0,-2289.1672,821.5208060324218,-3151.5,0.5080045657653584,2426.545501073895,4600.0,31,22,0.7096774193548387
SLEEP_POD_NYLON,SNACKPACK_CHOCOLATE,SLEEP_POD,SNACKPACK,0,-206.89908333333332,635.4632304396741,1072.5,-0.512777361386049,6943.893268792327,21905.0,35,28,0.8
SLEEP_POD_NYLON,SNACKPACK_VANILLA,SLEEP_POD,SNACKPACK,0,-460.8299,455.5807476170644,409.5,0.4575841811389753,2471.326643161585,15705.0,30,22,0.7333333333333333
SLEEP_POD_NYLON,SNACKPACK_PISTACHIO,SLEEP_POD,SNACKPACK,0,140.62865,614.0939161812663,1621.5,-0.435946975982407,11103.478888381607,16525.0,35,30,0.8571428571428571
SLEEP_POD_NYLON,SNACKPACK_STRAWBERRY,SLEEP_POD,SNACKPACK,0,-1070.1359333333332,540.5575771264294,-167.0,0.26702499509767375,2387.4356914242476,18935.0,32,25,0.78125
SLEEP_POD_NYLON,SNACKPACK_RASPBERRY,SLEEP_POD,SNACKPACK,0,-441.3395,523.8039458993699,434.0,0.07675585277652744,2799.749607849742,19820.0,26,21,0.8076923076923077
SLEEP_POD_COTTON,MICROCHIP_CIRCLE,SLEEP_POD,MICROCHIP,0,2312.7286833333333,1036.584088120978,1025.5,-0.0031462050837812007,4308.814041447195,-18210.0,20,12,0.6
SLEEP_POD_COTTON,MICROCHIP_OVAL,SLEEP_POD,MICROCHIP,0,3348.01525,2314.470025789008,5895.0,-0.7841495777114346,16428.601604026702,-21915.0,20,12,0.6
